City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,xianju,28.85,120.7333,18.9,54,0,0.16,CN,1733104192
363,manokwari,-0.8667,134.0833,29.59,64,100,2.38,ID,1733104193
364,inyonga,-6.7167,32.0667,18.11,97,100,1.15,TZ,1733104194
365,lengshuitan,26.4111,111.5956,19.33,43,0,0.24,CN,1733104140
366,lata,40.1629,-8.3327,11.95,84,84,1.43,PT,1733104197
367,licheng,23.2955,113.8284,21.37,47,4,1.01,CN,1733104132
368,kalkaman,51.9525,76.0211,-12.91,95,69,3.23,KZ,1733104199
369,homer,59.6425,-151.5483,-2.96,72,100,7.6,US,1733104200
370,chajari,-30.7505,-57.9796,18.57,89,100,3.97,AR,1733104202
371,grande prairie,55.1667,-118.8027,-17.9,78,100,1.54,CA,1733104203
372,broken hill,-31.95,141.4333,29.92,29,100,6.98,AU,1733104204
373,ibirataia,-14.0669,-39.6406,20.66,99,98,0.71,BR,1733104205
374,cholpon-ata,42.6494,77.0823,-2.03,68,27,3.64,KG,1733104207
375,katsuren-haebaru,26.3369,127.8719,22.49,61,40,2.57,JP,1733104012
376,tadotsu,34.275,133.75,13.63,77,4,0.81,JP,1733104209
377,olyokminsk,60.3736,120.4264,-22.78,95,100,1.62,RU,1733104210
378,silver city,32.7701,-108.2803,10.47,34,0,0.0,US,1733104211
379,zemio,5.0314,25.1361,19.73,52,5,1.16,CF,1733104213
380,wuwei,37.9281,102.6414,-0.4,51,100,0.63,CN,1733104214
381,talcahuano,-36.7167,-73.1167,13.82,72,0,6.17,CL,1733104215
382,tevriz,57.509,72.4042,-9.4,96,97,3.0,RU,1733104216
383,nova vicosa,-17.8919,-39.3719,25.25,87,100,4.31,BR,1733104218
384,galle,6.0367,80.217,27.74,83,74,0.45,LK,1733104090
385,bani walid,31.7566,13.9942,12.15,67,0,4.27,LY,1733104220
386,kavaratti,10.5669,72.642,27.6,65,66,6.54,IN,1733104221
387,revelstoke,50.9832,-118.2023,2.01,93,100,1.03,CA,1733104223
388,bornu yassu,12.2774,12.5552,16.02,52,84,3.72,NG,1733104224
389,banda aceh,5.5577,95.3222,26.43,82,100,3.32,ID,1733104225
390,nyaunglebin,17.95,96.7333,23.59,85,98,2.15,MM,1733104226
391,mahina,-17.5065,-149.489,29.87,74,75,7.2,PF,1733104227
392,mkushi,-13.6202,29.3939,15.52,72,14,1.33,ZM,1733104229
393,oboyan',51.2098,36.2792,-1.93,93,82,2.04,RU,1733104230
394,mar del plata,-38.0023,-57.5575,13.33,86,0,3.13,AR,1733104231
395,fort mcmurray,56.7268,-111.381,-22.27,77,100,3.09,CA,1733104232
396,totness,5.8833,-56.3167,25.69,88,74,5.6,SR,1733104234
397,solnechniy,56.5438,48.4044,0.09,98,100,2.9,RU,1733104235
398,yamada,39.4667,141.95,8.32,48,1,1.18,JP,1733104124
399,toba,34.4833,136.85,13.22,65,0,3.65,JP,1733104237
400,nyandoma,61.669,40.1991,2.14,98,100,5.41,RU,1733104238
401,fredericton,45.9454,-66.6656,-0.53,74,100,1.54,CA,1733104240
402,mihalgazi,40.0262,30.5771,4.78,72,65,2.63,TR,1733104241
403,ketchikan,55.3422,-131.6461,7.33,93,100,6.69,US,1733104242
404,nema,57.5067,50.5011,0.5,98,100,3.02,RU,1733104243
405,biankouma,7.7391,-7.6138,19.28,42,4,0.36,CI,1733104245
406,new amsterdam,6.25,-57.5167,25.1,88,96,2.54,GY,1733104246
407,hawaiian paradise park,19.5933,-154.9731,24.9,76,100,4.12,US,1733104247
408,rawlins,41.7911,-107.2387,-0.06,43,0,4.12,US,1733104248
409,bardai,11.65,7.2333,16.78,25,56,4.62,NG,1733104249
410,dhidhdhoo,6.8833,73.1,28.12,63,52,8.69,MV,1733104251
411,antonio enes,-16.2325,39.9086,23.5,76,4,3.33,MZ,1733104224
412,san luis de la loma,17.2706,-100.8939,25.01,84,0,1.78,MX,1733104253
413,bodaybo,57.8506,114.1933,-20.67,96,100,0.7,RU,1733104254
414,boende,-0.2167,20.8667,22.17,86,99,0.48,CD,1733104256
415,maych'ew,12.7875,39.5422,9.4,80,43,1.34,ET,1733104257
416,laojunmiao,39.8333,97.7333,-5.38,51,100,1.95,CN,1733104258
417,esmeraldas,-19.7625,-44.3139,19.99,93,100,1.72,BR,1733104259
418,zelenogorskiy,55.0333,87.0,-12.07,93,100,0.54,RU,1733104260
419,strezhevoy,60.7333,77.5889,-10.76,96,100,3.26,RU,1733104262
420,olavarria,-36.8927,-60.3225,14.45,59,16,1.34,AR,1733104263
421,karatuzskoye,53.6072,92.8667,-7.34,96,100,1.09,RU,1733104264
422,ciudad lazaro cardenas,17.9583,-102.2,25.34,85,0,1.6,MX,1733104265
423,caleta de carquin,-11.0925,-77.6267,19.67,90,100,3.53,PE,1733104267
424,ebute ikorodu,6.6009,3.4882,25.18,78,21,1.03,NG,1733104249
425,selkirk,50.1436,-96.8845,-9.34,93,100,1.34,CA,1733104269
426,villamontes,-21.25,-63.5,24.9,61,100,1.48,BO,1733104270
427,rakops,-21.0167,24.3333,24.91,18,0,4.54,BW,1733104271
428,aral,40.5156,81.2636,-0.64,45,91,0.18,CN,1733104273
429,longuenesse,50.734,2.2352,10.64,92,100,6.4,FR,1733104274
430,argo,37.6333,22.7333,10.41,88,100,1.79,GR,1733104275
431,korsakov,46.6328,142.7813,-3.09,70,24,1.87,RU,1733104276
432,kailua-kona,19.6406,-155.9956,28.28,49,0,3.6,US,1733104278
433,cidade velha,14.9167,-23.6167,24.26,78,99,9.77,CV,1733104279
434,mamuju,-2.6748,118.8885,29.22,70,100,2.45,ID,1733104280
435,mount isa,-20.7333,139.5,33.87,55,75,6.17,AU,1733104281
436,hobyo,5.3505,48.5268,25.77,70,18,7.96,SO,1733104282
437,naracoorte,-36.9579,140.7383,30.28,20,99,7.06,AU,1733104284
438,chernyshevsk,52.5243,117.0174,-20.02,85,100,1.41,RU,1733104285
439,curumani,9.1999,-73.5427,24.89,92,79,2.25,CO,1733104286
440,karachi,24.9056,67.0822,18.9,52,0,2.06,PK,1733103751
441,nueva gerona,21.8833,-82.8,22.55,69,1,7.38,CU,1733104289
442,preobrazheniye,42.9019,133.9064,5.21,95,100,3.79,RU,1733104290
443,chonchi,-42.6128,-73.8092,8.95,84,23,1.68,CL,1733104291
444,porto seguro,-16.4497,-39.0647,25.29,94,40,2.06,BR,1733104294
445,robore,-18.3333,-59.75,28.51,61,71,3.56,BO,1733104295
446,camana,-16.6228,-72.7111,19.77,89,100,3.31,PE,1733104296
447,bafq,31.6128,55.4107,3.86,41,7,1.56,IR,1733104297
448,road town,18.4167,-64.6167,28.02,78,20,3.09,VG,1733104108
449,shilin,24.8188,103.3324,11.36,82,0,2.16,CN,1733104300
450,gamba,-2.65,10.0,25.31,87,99,3.02,GA,1733104301
451,miguel ahumada,30.6167,-106.5167,16.21,29,3,3.23,MX,1733104303
452,rongelap,11.1635,166.8941,27.99,79,21,9.34,MH,1733104306
453,mamburao,13.25,120.6667,25.19,92,100,1.94,PH,1733104307
454,rifle,39.5347,-107.7831,-2.67,68,0,0.0,US,1733104308
455,kosan,38.8558,127.4181,8.72,83,100,4.79,KP,1733104309
456,pimentel,-6.8367,-79.9342,21.16,78,0,7.72,PE,1733104310
457,andergrove,-21.0833,149.1833,27.39,72,84,4.31,AU,1733104312
458,colombo,6.9319,79.8478,24.97,77,33,5.71,LK,1733104114
459,vodnyy,63.5046,53.4095,-2.52,97,100,2.27,RU,1733104314
460,dunedin,-45.8742,170.5036,17.11,73,100,1.79,NZ,1733104155
461,sao vicente,-23.9631,-46.3919,23.32,26,2,0.93,BR,1733104317
462,dapa,9.7594,126.0531,28.56,77,25,5.01,PH,1733104318
463,bluefield,37.2698,-81.2223,-3.95,83,0,3.6,US,1733104319
464,bayanhongor,46.7167,100.1167,-22.35,93,44,0.73,MN,1733104320
465,salavan,15.7167,106.4167,25.69,62,36,1.42,LA,1733104321
466,chhoti sadri,24.3833,74.7,13.81,48,0,2.61,IN,1733104323
467,keflavik,64.0049,-22.5624,-8.76,79,40,3.09,IS,1733104324
468,taoudenni,22.6783,-3.9836,19.43,20,100,4.85,ML,1733104325
469,yashkul',46.1711,45.3435,1.81,68,98,3.56,RU,1733104326
470,san jose de jachal,-30.2406,-68.7469,19.01,32,0,2.27,AR,1733104328
471,beaufort west,-32.3567,22.583,15.44,75,97,3.59,ZA,1733104329
472,kyren,51.6828,102.1408,-15.61,75,27,0.32,RU,1733104330
473,choele choel,-39.2667,-65.6833,12.89,49,0,7.2,AR,1733104331
474,lodwar,3.1191,35.5973,27.11,51,27,2.54,KE,1733104333
475,west hattiesburg,31.3191,-89.3751,6.72,83,0,1.54,US,1733104335
476,westport,41.1415,-73.3579,-1.94,58,0,0.89,US,1733104337
477,island harbour,50.724,-1.2758,11.64,93,0,2.24,GB,1733104339
478,xai-xai,-25.0519,33.6442,18.46,85,2,2.79,MZ,1733104340
479,le port,-20.9373,55.2919,21.61,88,82,1.79,RE,1733104342
480,guerrero negro,27.9769,-114.0611,16.97,80,1,4.69,MX,1733104343
481,iquitos,-3.7481,-73.2472,26.02,89,0,0.0,PE,1733104344
482,daoukro,7.0591,-3.9631,20.89,51,13,0.8,CI,1733104345
483,vila do maio,15.1333,-23.2167,24.72,74,97,4.95,CV,1733104347
484,coahuayana de hidalgo,18.7,-103.6583,23.42,91,3,0.51,MX,1733104348
485,hedaru,-4.5,37.9,21.05,91,97,0.85,TZ,1733104204
486,scottburgh,-30.2867,30.7532,20.67,89,100,4.58,ZA,1733104350
487,turkestan,43.3333,68.25,4.67,85,100,1.41,KZ,1733104351
488,crane,31.3974,-102.3501,13.95,44,0,3.95,US,1733104353
489,sanand,22.9833,72.3833,16.12,36,0,4.11,IN,1733104354
490,am timan,11.0297,20.2827,20.03,22,43,2.64,TD,1733104355
491,ghat,24.9647,10.1728,13.68,29,0,1.65,LY,1733104356
492,shimoda,34.6667,138.95,15.05,57,0,2.39,JP,1733104359
493,launceston,-41.45,147.1667,20.8,68,100,8.23,AU,1733103830
494,longgang,37.6508,120.3286,4.58,61,99,11.75,CN,1733104361
495,charlottetown,46.2352,-63.1267,1.84,74,75,3.6,CA,1733104363
496,aswan,24.0934,32.907,14.61,41,0,2.06,EG,1733104146
497,santana,-0.0583,-51.1817,28.1,78,0,4.63,BR,1733104365
498,srivardhan,18.0333,73.0167,23.92,66,100,2.14,IN,1733104366
499,carutapera,-1.195,-46.02,26.0,82,0,2.74,BR,1733104368
500,barro alto,-11.7608,-41.9117,22.52,60,14,1.34,BR,1733104369
501,utrik,11.2278,169.8474,27.8,73,62,9.46,MH,1733104370
502,alaghsas,17.0187,8.0168,16.92,21,5,4.68,NE,1733104371
503,tucupita,9.0622,-62.051,24.83,83,12,2.57,VE,1733104374
504,forster,-32.1667,152.5167,28.54,71,0,5.6,AU,1733104375
505,ola,59.5833,151.2833,-2.91,81,88,5.39,RU,1733104376
506,hargeysa,9.56,44.065,15.48,84,12,3.88,SO,1733104378
507,zhanaozen,43.3,52.8,1.01,71,100,3.54,KZ,1733104379
508,selfoss,63.9331,-20.9971,-11.09,60,0,4.05,IS,1733104380
509,mumford,5.2618,-0.759,25.95,80,0,1.89,GH,1733104312
510,orapa,-21.2833,25.3667,22.55,26,0,4.33,BW,1733104384
511,san cristobal,7.7669,-72.225,23.74,91,64,0.78,VE,1733104385
512,marat,25.0701,45.4615,14.1,40,58,4.51,SA,1733104386
513,englewood,39.6478,-104.9878,3.14,49,20,4.12,US,1733104387
514,port saint john's,-31.6229,29.5448,20.55,94,100,3.93,ZA,1733104389
515,cannonvale,-20.2833,148.7,25.66,72,99,4.3,AU,1733104390
516,jiangmen,22.5833,113.0833,22.1,57,6,2.24,CN,1733104140
517,cumana,10.4635,-64.1775,27.2,75,15,5.05,VE,1733104392
518,butajira,8.1167,38.3667,11.93,63,87,2.16,ET,1733104393
519,souillac,-20.5167,57.5167,23.21,88,40,1.54,MU,1733104395
520,ust-tsilma,65.441,52.1498,-4.01,96,100,2.5,RU,1733104396
521,singkawang,0.9,109.0,28.9,72,96,2.24,ID,1733104340
522,tyukhtet,56.5389,89.3011,-11.39,88,100,3.03,RU,1733104398
523,yermentau,51.6214,73.1069,-14.63,98,79,4.05,KZ,1733104400
524,la'ie,21.6477,-157.9253,26.18,69,59,0.45,US,1733104401
525,ust'-kut,56.7938,105.7672,-34.27,100,65,0.98,RU,1733104403
526,oleksandriya,48.6696,33.1159,-1.92,89,17,1.68,UA,1733104405
527,ambon,-3.6954,128.1814,27.71,100,40,1.54,ID,1733104406
528,shalqar,47.8333,59.6,-3.93,86,11,2.78,KZ,1733104407
529,biltine,14.5333,20.9167,17.47,25,49,3.92,TD,1733104408
530,kontcha,7.9667,12.2333,18.38,41,95,0.45,CM,1733104410
531,nizhneudinsk,54.9076,99.0276,-15.14,85,16,1.7,RU,1733104411
532,kingscliff,-28.2667,153.5667,26.89,83,46,5.66,AU,1733104412
533,katabu,-4.9333,122.5167,30.83,61,96,1.66,ID,1733104413
534,aksuat,48.7167,83.7,-0.79,99,100,2.01,KZ,1733104414
535,dehui,44.5333,125.7,-11.19,57,0,4.49,CN,1733104233
536,peace river,56.2501,-117.286,-17.83,78,100,4.12,CA,1733104417
537,villa gesell,-37.2639,-56.973,14.46,76,0,9.69,AR,1733104418
538,mari-turek,56.7895,49.6235,0.45,98,100,3.71,RU,1733104419
539,crucecita,-28.95,-58.9833,18.32,84,100,7.42,AR,1733104421
540,amboasary,-25.0333,46.3833,20.54,87,7,1.55,MG,1733104422
541,poronaysk,49.2167,143.1167,-3.08,76,96,0.27,RU,1733104423
542,woodland park,40.8898,-74.1949,-1.61,52,0,2.57,US,1733104424
543,cabo san lucas,22.8909,-109.9124,24.31,86,0,2.57,MX,1733104425
544,necochea,-38.5473,-58.7368,11.89,86,26,8.69,AR,1733104176
545,sinop,41.7711,34.8709,1.14,83,7,3.97,TR,1733104428
546,tamale,9.4008,-0.8393,24.47,30,6,2.86,GH,1733104429
547,choma,-16.8065,26.9531,17.91,36,0,2.03,ZM,1733104430
548,abong mbang,3.9833,13.1833,20.54,53,61,1.07,CM,1733104432
549,ocotal,13.6321,-86.4752,21.68,97,100,1.91,NI,1733104338
550,scone,56.4194,-3.4051,8.24,78,100,0.45,GB,1733104434
551,tinogasta,-28.0632,-67.5649,23.41,50,0,4.57,AR,1733104435
552,diego de almagro,-26.3667,-70.05,18.87,44,0,0.85,CL,1733104436
553,cestos city,5.46,-9.5828,25.66,83,17,1.22,LR,1733104438
554,blair,41.5444,-96.125,-3.17,67,100,1.54,US,1733104439
555,santa marta,11.2408,-74.199,27.31,77,40,6.26,CO,1733104440
556,shalya,57.2471,58.7298,-3.57,94,99,4.44,RU,1733104441
557,hualien city,23.9769,121.6044,23.51,68,44,1.73,TW,1733104294
